Name,Code,Type,Unit,Description,Manufacturer,Sales Tax,PurchaseTax,StripSize,Scheduled,Strength,Category,Molecule,Mrp,Selling Price,Avg Item Cost,Stock Value@ Cost,Offer,Distributor Name
RANTAC 150 MG,,,30'S,,UNIQUE PHARMACEUTICALS LABS LTD,,5,56,,,,,19.79,15.24,13.32,2197.91,,MOTI & COMPANY
MEBEX SUSPENSION 30 ML,,,30 ML,,CIPLA LTD,,5,45,,,,,19.95,15.36,14.28,99.96,,MOTI & COMPANY
CETZINE .,,,10'S,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,20.93,16,14.88,14.88,Buy 5 get 1,MOTI & COMPANY
LEVOLIN ROTOCAPS 30S,,,30S,,CIPLA LTD,,5,45,,,,,20.87,16.07,14.95,89.7,Buy 5 get 1,MOTI & COMPANY
FEPANIL 650MG,,,10'S,,VERITAZ,,5,62,,,,,21,16.17,12.4,371.91,Buy 5 get 1,MOTI & COMPANY
CALCIGARD 20 MG RTD,,,10'S,,TORRENT PHARMACEUTICALS LTD,,5,25,,,,,21.2,16.32,15.17,606.86,,MOTI & COMPANY
GLYCIPHAGE SR 500,,,10'S,,FRANCO INDIAN DIABETIC,,5,45,,,,,22.12,17.02,15.66,297.54,,MOTI & COMPANY
OFLOMAC SUSP 30,,,30 ML,,MACLEODS PHARMACEUTICALS PVT LTD,,5,45,,,,,22.37,17.04,15.79,236.9,,MOTI & COMPANY
PANTAKIND,,,10'S,,MANKIND PHARMA LTD,,5,57,,,,,22.5,17.14,14.61,29.22,,MOTI & COMPANY
DUOTROL,,,10'S,,USV,,5,25,,,,,22.7,17.3,16.09,1802.08,,MOTI & COMPANY
MUCOLITE TAB,,,10'S,,Dr.REDDY's LABORATORIES LTD,,5,54,,,,,22.9,17.63,16.4,852.8,,MOTI & COMPANY
ATARAX 10 MG,,,15'S,,UCB INDIA PVT LTD,,5,1,,,,,23,17.7,16.46,16.46,,MOTI & COMPANY
DOLOKIND PLUS,,,10'S,,MANKIND PHARMA LTD,,5,48,,,,,23.5,17.9,13.87,305.2,,MOTI & COMPANY
OF SUSP **,,,30 ML,,UNIQUE PHARMACEUTICALS LABS LTD,,5,1,,,,,22.37,18.49,15.31,30.62,Buy 5 get 1,MOTI & COMPANY
GLUFORMIN 850,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,25,19.05,17.53,315.54,,MOTI & COMPANY
OLEANZ 2.5MG,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,25,19.25,17.9,286.4,,MOTI & COMPANY
AMLOVAS 2.5,,,15'S,,MACLEODS PHARMACEUTICALS PVT LTD,,5,45,,,,,26.5,20.19,18.78,150.24,Buy 5 get 1,MOTI & COMPANY
NASIVION S,,,10ML,,MERCK LIMITED,,5,25,,,,,27.45,20.92,17.02,459.64,Buy 5 get 1,MOTI & COMPANY
ZILOS AM,,,10'S,,FDC LIMITED,,5,69,,,,,27.5,21.17,19.48,584.4,Buy 10 get 1,MOTI & COMPANY
AMIXIDE H,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,27.5,21.17,19.69,157.52,Buy 10 get 1,MOTI & COMPANY
WIKORYL TAB,,,10'S,,ALEMBIC CHEMICAL WORKS CO LTD,,14.5,45,,,,,27.9,21.26,17.11,154.03,Buy 10 get 1,MOTI & COMPANY
LASILACTONE 50,,,10'S,,AVENTIES PASTUER INDIA LTD,,14.5,25,,,,,27.66,21.29,19.8,1089,Buy 10 get 1,MOTI & COMPANY
ANGIZAAR 25,,,10'S,,MICRO LABS LTD (INDIA),,5,75,,,,,28.98,22.08,20.53,369.54,Buy 10 get 1,MOTI & COMPANY
MEFTAL FORTE,,,10'S,,BLUE CROSS LABORATORIES LTD,,14.5,1,,,,,29,22.1,18.35,146.79,Buy 10 get 1,MOTI & COMPANY
LOSAKIND 50,,,10'S,,MANKIND PHARMA LTD,,5,1,,,,,29,22.1,20.55,82.2,Buy 10 get 1,MOTI & COMPANY
VISYNERAL DROPS 15 ML,,,15 ML,,USV,,14.5,25,,,,,32,22.36,20.79,83.16,Buy 10 get 1,MOTI & COMPANY
NUTROLIN B SYRP 60 ML,,,60 ML,,CIPLA LTD,,5,45,,,,,29.5,22.71,21.01,42.02,Buy 10 get 1,MOTI & COMPANY
ESREDEP 5,,,10'S,,CEREBRUS,,5,134,,,,,30,22.86,20.57,411.4,Buy 10 get 1,MOTI & COMPANY
DOLONEX INJ 2 ML,,,2 ML,,PFIZER LIMITED,,5,25,,,,,30,22.86,20.77,2700.01,Buy 10 get 1,MOTI & COMPANY
ELECTROBION (APP),,,,,MERCK LIMITED,,5,121,,,,,30,22.94,16.41,443.2,Buy 10 get 1,MOTI & COMPANY
D COLD TOTAL,,,2*6'S,,PARAS,,5,56,,,,,29.04,23.05,21.44,107.2,Buy 10 get 1,MOTI & COMPANY
BUDECORT RESPULES 0.5MG,,,1'S,,CIPLA LTD,,5,45,,,,,30,23.1,17.19,3523.21,Buy 10 get 1,MOTI & COMPANY
SUPERMET  XL  25 .,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,30.5,23.24,21.38,128.28,Buy 5 get 1,MOTI & COMPANY
GLYCIPHAGE 500 MG,,,20'S,,FRANCO INDIAN DIABETIC,,5,45,,,,,30.26,23.29,21.43,557.18,Buy 5 get 1,MOTI & COMPANY
AMLOSAFE 5 MG,,,10'S,,ARISTO PHARMACEUTICALS LTD,,5,62,,,,,30.28,23.31,21.68,433.6,Buy 5 get 1,MOTI & COMPANY
PLAGERINE A 75 GM,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,29.09,23.74,21.88,393.84,Buy 5 get 1,MOTI & COMPANY
MEFTAL P SUS 60 ML,,,60 ML,,BLUE CROSS LABORATORIES LTD,,14.5,53,,,,,30.95,23.82,20.31,1035.69,Buy 5 get 1,MOTI & COMPANY
LONAZEP 0.5,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,56,,,,,32,24.63,22.91,343.65,Buy 5 get 1,MOTI & COMPANY
BETACARD 50 MG,,,14'S,,TORRENT PHARMACEUTICALS LTD,,14.5,53,,,,,32.34,24.9,22.91,183.28,Buy 5 get 1,MOTI & COMPANY
MONTICOPE SUS 30 ML,,,30ML,,MANKIND PHARMA LTD,,5,48,,,,,33,25.14,21.43,192.89,Buy 5 get 1,MOTI & COMPANY
MICROCID CAP,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,33,25.14,21.25,531.37,Buy 5 get 1,MOTI & COMPANY
WIKORYL DROPS,,,10 ML,,ALEMBIC CHEMICAL WORKS CO LTD,,14.5,45,,,,,35.55,25.54,21.36,64.07,Buy 5 get 1,MOTI & COMPANY
ANXIT 0.5 MG,,,15'S,,MICRO LABS LTD (INDIA),,5,1,,,,,33.6,25.83,21.81,1286.75,Buy 5 get 1,MOTI & COMPANY
FYNAL 500MG,,,5'S,,MANKIND PHARMA LTD,,5,1,,,,,36.85,28.08,23.94,95.75,Buy 5 get 1,MOTI & COMPANY
BURNOL 20,,,20GM,,Dr.MORPEN,,5,62,,,,,59,49.03,40.6,40.6,,MOTI & COMPANY
AMBROLITE S SYP 100 ML,,,100 ML,,TABLETS (INDIA) LIMITED,,14.5,1,,,,,64.5,49.14,40.85,4044.22,,MOTI & COMPANY
AMLOGARD 10 MG,,,10'S,,PFIZER LIMITED,,5,45,,,,,64.5,49.66,46.18,277.08,Buy 10 get 1,MOTI & COMPANY
GLIMER 2 MG,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,53,,,,,65.4,49.83,45.84,229.2,Buy 10 get 1,MOTI & COMPANY
DICORATE ER 500,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,56,,,,,99,76.22,70.88,141.76,,MOTI & COMPANY
DAFLON 500 MG,,,10'S,,SERDIA PHARMACEUTICALS (INDIA) LTD,,5,45,,,,,99.5,76.58,71.22,1851.72,,MOTI & COMPANY
RABONIK 20,,,10'S,,ERIS LIFE SCIENCIES PVT LTD,,5,25,,,,,100,76.99,70.83,1204.11,,MOTI & COMPANY
CEPODEM 100,,,10'S,,RANBAXY LABORATORIES LTD,,5,56,,,,,104,79.24,73.69,221.07,Buy 10 get 1,MOTI & COMPANY
CLAMP KID FRT SYP,,,30 ML,,Dr.REDDY's LABORATORIES LTD,,5,54,,,,,104.5,79.62,66.64,199.93,Buy 10 get 1,MOTI & COMPANY
DILZEM CD 90,,,10'S,,TORRENT PHARMACEUTICALS LTD,,5,25,,,,,105,80,73.6,294.4,,MOTI & COMPANY
LEON 500,,,10'S,,Dr.REDDY's LABORATORIES LTD,,5,90,,,,,105.5,80.38,67.28,336.39,,MOTI & COMPANY
SUPERIA DSR,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,14.5,1,,,,,105,80.84,75.18,526.26,,MOTI & COMPANY
TOLPA D,,,10'S,,MICRO LABS LTD (INDIA),,5,56,,,,,107,81.52,68.92,344.61,,MOTI & COMPANY
AB PHYLLINE SYP,,,100 ML,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,107,82.38,76.61,459.66,,MOTI & COMPANY
INTIWASH,,,100 ML,,MANKIND PHARMA LTD,,5,48,,,,,120,83.84,71.47,1072.1,,MOTI & COMPANY
CARDIVAS 25MG,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,112,86.21,80.18,962.16,,MOTI & COMPANY
BIO-D3 CAPSULES,,,10's,,MACLEODS PHARMACEUTICALS PVT LTD,,5,45,,,,,114,86.86,79.91,719.19,,MOTI & COMPANY
ELOVERA BAR,,,75 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,125,87.34,80.35,241.05,,MOTI & COMPANY
MECONERV FORTE,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,114,87.77,81.63,326.52,,MOTI & COMPANY
CRESTOR 10,,,10'S,,ASTTRAZENECA PHARMA INDIA LTD,,14.5,25,,,,,115.65,89.01,82.78,827.8,,MOTI & COMPANY
GLUCOBAY M 50 MG,,,10'S,,BAYER PHARMA,,5,1,,,,,119,90.67,83.42,917.62,,MOTI & COMPANY
DIAPILL,,,10'S,,ORDAIN HEALTH CARE,,5,69,,,,,123.7,94.75,88.04,968.39,,MOTI & COMPANY
STILNOCT CR 12.5,,,10'S,,AVENTIES PASTUER INDIA LTD,,14.5,25,,,,,123.1,94.76,87.86,615,,MOTI & COMPANY
GTN SORBITRATE CR 2.6,,,30'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,118,95.35,87.72,350.88,,MOTI & COMPANY
METOSARTAN 50,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,126,97.01,90.22,1443.52,Buy 10 get 1,MOTI & COMPANY
FINTRIX TAB,,,7'S,,MICRO LABS LTD (INDIA),,5,86,,,,,130,98.4,91.51,457.53,Buy 10 get 1,MOTI & COMPANY
PANKAJA KASTHURI 200GM,,,200 GM,,PANKAJAKASTHURI HERBALS INDIA (P) LTD,,5,54,,,,,130,104.28,96.98,290.95,,MOTI & COMPANY
L MONTUS,,,10'S,,FOURRTS (INDIA) LABORATORIES PVT LTD,,14.5,1,,,,,140,104.51,80.45,1045.79,,MOTI & COMPANY
VOVERAN EMULGEL 50,,,50 GM,,NOVARTIS (INDIA) LTD,,5,1,,,,,158.5,122.04,89.82,808.39,,MOTI & COMPANY
CITROMACALVIT,,,10'S,,NOVARTIS (INDIA) LTD,,5,1,,,,,165,126.9,117.95,2123.05,,MOTI & COMPANY
SPORIDEX 125 DT,,,10'S,,RANBAXY LABORATORIES LTD,,5,56,,,,,48.51,45.51,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
SPORIDEX 125MG REDIMIX .,,,30ML,,RANBAXY LABORATORIES LTD,,5,1,,,,,30.46,27.46,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
SPORIDEX AF 750,,,10'S,,RANBAXY LABORATORIES LTD,,5,74,,,,,239,236,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
SPORIDEX REDIMIX DROP,,,,,RANBAXY LABORATORIES LTD,,5,56,,,,,52.03,49.03,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
STANLIP 145,,,10'S,,RANBAXY LABORATORIES LTD,,5,1,,,,,130,127,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
SUPRIMOX PLUS CAP,,,10'S,,RANBAXY LABORATORIES LTD,,5,1,,,,,60.75,57.75,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
SYNASMA 400MG,,,15'S,,RANBAXY LABORATORIES LTD,,5,1,,,,,89.25,86.25,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
SYNASMA SYP 60 ML,,,60 ML,,RANBAXY LABORATORIES LTD,,5,1,,,,,79.5,76.5,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
SYNRIAM 150+750,,,3'S,,RANBAXY LABORATORIES LTD,,5,1,,,,,142,139,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
TELEACT D,,,10'S,,RANBAXY LABORATORIES LTD,,14.5,53,,,,,93,90,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
TELEACT R 2.5,,,10'S,,RANBAXY LABORATORIES LTD,,14.5,37,,,,,87.8,84.8,1,0,,NEW R.R PHARMACEUTICAL DISTRIBUTOR
TELEACT R 5,,,10'S,,RANBAXY LABORATORIES LTD,,14.5,37,,,,,102.8,99.8,1,0,Buy 5 get 1,NEW R.R PHARMACEUTICAL DISTRIBUTOR
TRI OLVANCE 40,,,10'S,,RANBAXY LABORATORIES LTD,,14.5,86,,,,,168,165,1,0,Buy 5 get 1,NEW R.R PHARMACEUTICAL DISTRIBUTOR
TUFRO SUS,,,0,,RANBAXY LABORATORIES LTD,,14.5,1,,,,,179.4,176.4,1,0,Buy 5 get 1,NEW R.R PHARMACEUTICAL DISTRIBUTOR
DYZOLE NM CRM,,,15 GM,,FOCUS HEALTHCARE PVT LTD,,5,124,,,,,48,38.4,34.56,34.56,,NOHA'S LABORATORIES
DEPLATT 75 MG .,,,10'S,,TORRENT PHARMACEUTICALS LTD,,5,53,,,,,49.96,38.47,35.39,1663.33,,NOHA'S LABORATORIES
PROTHIADEN 25,,,10'S,,ABBOTT INDIA LTD,,14.5,25,,,,,50.5,38.48,35.4,354,,NOHA'S LABORATORIES
STOLIN GUM PAINT,,,,,Dr.REDDY's LABORATORIES LTD,,5,54,,,,,50,38.49,35.8,358,,NOHA'S LABORATORIES
LORLIN LINIMENT,,,30 ML,,MINT PHARMACEUTICALS PVT LTD,,5,55,,,,,50,38.5,32.2,386.4,,NOHA'S LABORATORIES
KENZ LOTION,,,55 ML,,PHARM PRODUCTS,,5,62,,,,,50,38.5,31.33,62.66,,NOHA'S LABORATORIES
FENLONG MR LINIMENT,,,30ML,,SKN ORGANICS (P) LTD,,5,55,,,,,50,38.5,32.2,901.6,,NOHA'S LABORATORIES
TELDAY 20,,,10'S,,TORRENT PHARMACEUTICALS LTD,,5,25,,,,,50,38.5,35.42,389.62,,NOHA'S LABORATORIES
EUGLIM M1,,,10'S,,ZYDUS CADILA HEALTHCARE LTD,,5,62,,,,,50,38.5,35.81,214.86,,NOHA'S LABORATORIES
SPORLAC DS,,,15'S,,UNI SANKYO LTD,,5,75,,,,,50.55,38.51,33.43,2139.31,,NOHA'S LABORATORIES
NOBEL GEL,,,30 GM,,MANKIND PHARMA LTD,,5,57,,,,,50.6,38.55,32.59,130.37,,NOHA'S LABORATORIES
SINAREST SYP 60,,,60 ML,,CENTAUR PHARMACEUTICALS PVT LTD,,5,53,,,,,50.41,38.81,34.65,866.24,,NOHA'S LABORATORIES
ENAM 5,,,15'S,,Dr.REDDY's LABORATORIES LTD,,5,54,,,,,47.3,38.83,32.15,64.3,,NOHA'S LABORATORIES
GUMTONE POWDER,,,40 GM,,CHARAK PHARMA PVT LTD,,5,37,,,,,51,38.84,33.11,298,,NOHA'S LABORATORIES
STAMLO  5 .,,,15'S,,Dr.REDDY's LABORATORIES LTD,,5,54,,,,,47.36,38.92,36.2,1303.2,,NOHA'S LABORATORIES
SYNDOPA CR **,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,14.5,1,,,,,51.2,39.01,36.08,144.32,,NOHA'S LABORATORIES
VISYNERAL SYP 100,,,100 ML,,USV,,14.5,25,,,,,56,39.13,36.39,72.78,,NOHA'S LABORATORIES
CEFOLAC DT 100,,,10'S,,MACLEODS PHARMACEUTICALS PVT LTD,,5,45,,,,,51.4,39.16,36.42,36.42,,NOHA'S LABORATORIES
PINOM 10,,,10'S,,LUPIN LABORATORIES LTD,,5,37,,,,,51.5,39.24,36.49,364.9,,NOHA'S LABORATORIES
B-STIL 8 MG,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,51.5,39.24,36.1,180.5,,NOHA'S LABORATORIES
HOMOCHECK CAP,,,10'S,,ALKEM LABORATORIES LTD,,5,86,,,,,51,39.26,36.51,365.1,,NOHA'S LABORATORIES
PIOGLIT 15MG,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,51,39.27,36.52,986.04,,NOHA'S LABORATORIES
GLUFORMIN XL 500 MG,,,15'S,,PIRAMAL HEALTHCARE LTD,,5,53,,,,,39,29.71,27.33,765.24,Buy 10 get 1,NP BIOHEALTH
IVABRAD 5MG,,,10'S,,LUPIN LABORATORIES LTD,,5,1,,,,,141,108.57,100.97,1514.55,Buy 10 get 1,OMKAR MEDICAL DISTRIBUTORS PVT LTD
OLMETRACK H 40,,,10'S,,USV,,14.5,113,,,,,143,108.95,101.32,1418.48,,OMKAR MEDICAL DISTRIBUTORS PVT LTD
LUBREX DS EYE DROPS,,,10ML,,MICRO LABS LTD (INDIA),,5,86,,,,,142,109.33,101.68,1016.8,,OMKAR MEDICAL DISTRIBUTORS PVT LTD
NEXITO 20,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,142,109.33,101.68,305.04,,OMKAR MEDICAL DISTRIBUTORS PVT LTD
CCQ 50,,,5'S,,TTK HEALCARE LIMITED,,5,48,,,,,145,110.48,85.62,1027.46,,OMKAR MEDICAL DISTRIBUTORS PVT LTD
CARDACE 10,,,10'S,,AVENTIES PASTUER INDIA LTD,,14.5,25,,,,,146.5,112.79,104.89,524.45,,OMKAR MEDICAL DISTRIBUTORS PVT LTD
THYROX 75,,,100'S,,MACLEODS PHARMACEUTICALS PVT LTD,,5,45,,,,,147.2,113.3,105.27,1157.94,,OMKAR MEDICAL DISTRIBUTORS PVT LTD
ABSOLUT 3G CAP,,,10'S,,PHARMED MEDICARE,,5,1,,,,,149,113.52,105.57,1055.7,,OMKAR MEDICAL DISTRIBUTORS PVT LTD
PEDICLORYL SYP,,,30 ML,,Dr.REDDY's LABORATORIES LTD,,5,54,,,,,57.5,44.27,41.17,329.36,,OZONE PHARMACEUTICALS
RESWAS SYP 120,,,120 ML,,Dr.REDDY's LABORATORIES LTD,,5,90,,,,,57.5,44.27,41.17,370.53,,OZONE PHARMACEUTICALS
AMLOPRES AT 25,,,15'S,,CIPLA LTD,,5,45,,,,,57.5,44.28,40.96,409.6,,OZONE PHARMACEUTICALS
CREMALAX,,,11'S,,ABBOTT INDIA LTD,,5,2,,,,,54,44.28,37.28,1524.79,,OZONE PHARMACEUTICALS
CREMALAX,,,11'S,,ABBOTT INDIA LTD,,5,2,,,,,54,44.28,37.28,1524.79,,OZONE PHARMACEUTICALS
A TO Z NS TAB,,,15'S,,ALKEM LABORATORIES LTD,,5,56,,,,,62,44.33,40.78,40.78,,OZONE PHARMACEUTICALS
SENSODENT KF 50,,,50 GM,,WARREN,,5,69,,,,,58.3,44.42,36.82,404.98,,OZONE PHARMACEUTICALS
COREX COUGH SYP 50 ML,,,50 ML,,PFIZER LIMITED,,5,45,,,,,57.2,44.45,41.34,826.8,,OZONE PHARMACEUTICALS
ACE PROXYVAN,,,10'S,,WOCKHARDT LIMITED,,5,45,,,,,56,44.45,37.18,1598.58,,OZONE PHARMACEUTICALS
ZEDEX P SYP,,,60 ML,,WOCKHARDT LIMITED,,5,37,,,,,56,44.45,37.49,937.15,,OZONE PHARMACEUTICALS
OLSERTAIN 40,,,10'S,,Dr.REDDY's LABORATORIES LTD,,5,78,,,,,58.5,44.57,41.45,41.45,,OZONE PHARMACEUTICALS
RACIPER D 20,,,10'S,,RANBAXY LABORATORIES LTD,,5,25,,,,,58.5,44.57,41.45,331.6,,OZONE PHARMACEUTICALS
AZITHRAL LIQ 200 15 ML,,,15 ML,,ALEMBIC CHEMICAL WORKS CO LTD,,14.5,45,,,,,57.93,44.59,37.45,1048.53,,OZONE PHARMACEUTICALS
LEVIPIL 250MG,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,58,44.66,41.53,1121.31,,OZONE PHARMACEUTICALS
PROLOMET XL 50MG,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,58.09,44.71,41.58,790.02,,OZONE PHARMACEUTICALS
CANESTEN S CREAM 10 GM,,,10 GM,,BAYER PHARMA,,5,1,,,,,58.25,44.85,41.26,82.52,,OZONE PHARMACEUTICALS
ADD TEARS,,,10 ML,,CIPLA LTD,,5,45,,,,,96.5,93.5,1,0,Buy 5 get 1,PERFECT MEDICAL AGENCIES
ADVENT DROPS,,,10 ML,,CIPLA LTD,,5,45,,,,,62.06,59.06,1,0,Buy 5 get 1,PERFECT MEDICAL AGENCIES
ADVENT DRY SYP,,,30 ML,,CIPLA LTD,,5,45,,,,,62.59,59.59,1,0,Buy 5 get 1,PERFECT MEDICAL AGENCIES
OROFER XT SYP,,,150 ML,,EMCURE PHARMACEUTICALS LTD,,5,1,,,,,110,107,1,0,,PERFECT MEDICAL AGENCIES
ENSAMYCIN CREAM 15 GM,,,15 GM,,FULFORD INDIA LIMITED,,5,56,,,,,56.15,53.15,1,0,Buy 5 get 1,PERFECT MEDICAL AGENCIES
GARAMYCIN INJ 80 MG,,,,,FULFORD INDIA LIMITED,,5,56,,,,,7.7,4.7,1,0,Buy 5 get 1,PERFECT MEDICAL AGENCIES
SALLAKI 400,,,10'S,,GUFIC LTD,,5,68,,,,,49,46,1,0,,PERFECT MEDICAL AGENCIES
ALCON PLUS,,,10'S,,HEAL INDIA,,5,10,,,,,32.5,29.5,1,0,,PERFECT MEDICAL AGENCIES
ALCON SYP,,,60ML,,HEAL INDIA,,5,68,,,,,43.9,40.9,1,0,,PERFECT MEDICAL AGENCIES
COFHEAL D SYP,,,60 ML,,HEAL INDIA,,5,48,,,,,55,52,1,0,,PERFECT MEDICAL AGENCIES
HEALCLOX CAP,,,10'S,,HEAL INDIA,,5,10,,,,,69,66,1,0,,PERFECT MEDICAL AGENCIES
NMC INJ,,,1ML,,HEAL INDIA,,5,48,,,,,68,65,1,0,,PERFECT MEDICAL AGENCIES
DIABETONE - A,,,15'S,,MEYER ORGANICS LTD,,5,7,,,,,178.65,175.65,1,0,,PERFECT MEDICAL AGENCIES
OVACARE FORTE,,,12'S,,MEYER ORGANICS LTD,,5,7,,,,,240,237,1,0,,PERFECT MEDICAL AGENCIES
UNICOBAL TAB,,,10'S,,UNIVERSAL MEDICARE LIMITED,,5,1,,,,,39.85,36.85,1,0,Buy 5 get 1,PERFECT MEDICAL AGENCIES
~GLYCOMET 1,,,10'S,,USV,,5,25,,,,,50.4,47.4,1,0,Buy 5 get 1,PERFECT MEDICAL AGENCIES
AMLOPIN M,,,10'S,,USV,,5,25,,,,,77.5,74.5,1,0,Buy 5 get 1,PERFECT MEDICAL AGENCIES
CLOPIGREL 75,,,10'S,,USV,,5,56,,,,,197,194,1,0,,PERFECT MEDICAL AGENCIES
CIFRAN 250MG,,,10'S,,RANBAXY LABORATORIES LTD,,5,1,,,,,21.21,17.41,15.24,213.34,,PERFECT MEDICAL AGENCIES
ATORVA ASP 150,,,10'S,,ZYDUS CADILA HEALTHCARE LTD,,5,1,,,,,23,17.71,16.47,131.76,,PERFECT MEDICAL AGENCIES
ATORVA ASP 75,,,10'S,,ZYDUS CADILA HEALTHCARE LTD,,5,1,,,,,23,17.71,16.47,131.76,,PERFECT MEDICAL AGENCIES
SOFRADEX F CREAM,,,10GM,,AVENTIES PASTUER INDIA LTD,,14.5,25,,,,,23.3,17.93,16.67,166.7,,PERFECT MEDICAL AGENCIES
SENOLIN DENTURE BRUSH,,,1'S,,WARREN,,5,69,,,,,25.1,18.21,16.75,150.75,Buy 5 get 1,PERFECT MEDICAL AGENCIES
CINZAN 25MG,,,10'S,,FDC LIMITED,,5,69,,,,,24,18.48,17,51,Buy 5 get 1,PERFECT MEDICAL AGENCIES
GAROIN,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,24.6,18.74,17.24,172.4,Buy 5 get 1,PERFECT MEDICAL AGENCIES
AMLODAC 2.5 MG,,,15'S,,ZYDUS CADILA HEALTHCARE LTD,,5,1,,,,,25.2,19.4,17.85,731.85,,PERFECT MEDICAL AGENCIES
MOISOL E/D,,,5 ML,,FDC LIMITED,,5,69,,,,,25.25,19.44,17.88,35.76,,PERFECT MEDICAL AGENCIES
BEPLEX FORTE **,,,15'S,,ANGLO FRENCH DRUGS & INDUSTRIES,,5,10,,,,,24.15,19.47,17.93,1882.5,,PERFECT MEDICAL AGENCIES
DILZEM 30 MG .,,,10'S,,TORRENT PHARMACEUTICALS LTD,,5,53,,,,,25.3,19.48,17.92,555.52,,PERFECT MEDICAL AGENCIES
ANGIZEM 30MG,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,25.34,19.51,18.14,54.42,,PERFECT MEDICAL AGENCIES
MELMET 500MG,,,15'S,,MICRO LABS LTD (INDIA),,5,1,,,,,26.1,19.54,18.12,362.32,,PERFECT MEDICAL AGENCIES
NICARDIA RTD 10 **,,,15'S,,UNIQUE PHARMACEUTICALS LABS LTD,,5,56,,,,,23.76,19.54,18.12,1159.84,,PERFECT MEDICAL AGENCIES
CALMSTAY 0.5,,,10'S,,CEREBRUS,,5,134,,,,,26,19.81,17.83,356.6,,PERFECT MEDICAL AGENCIES
ZILOS 50 **,,,10'S,,FDC LIMITED,,5,57,,,,,25,19.84,18.75,37.5,,PERFECT MEDICAL AGENCIES
SIZODON 1,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,69,,,,,26,20.02,18.62,74.48,,PERFECT MEDICAL AGENCIES
NUTROLIN B PLUS CAP 10,,,10'S,,CIPLA LTD,,5,45,,,,,26.5,20.19,16.85,674.14,,PERFECT MEDICAL AGENCIES
GLIMESTAR 2,,,10'S,,MANKIND PHARMA LTD,,5,37,,,,,27.5,20.95,19.48,58.44,Buy 5 get 1,PERFECT MEDICAL AGENCIES
ELDOPER,,,10'S,,MICRO LABS LTD (INDIA),,5,53,,,,,28,21.33,13.09,314.22,Buy 10 get 1,PERFECT MEDICAL AGENCIES
MOXIKIND CV KID,,,6'S,,MANKIND PHARMA LTD,,5,37,,,,,28.5,21.71,18.51,259.11,Buy 10 get 1,PERFECT MEDICAL AGENCIES
SOFRAMYCIN SKIN CRM 30 GM,,,30 GM,,AVENTIES PASTUER INDIA LTD,,14.5,25,,,,,28.5,21.94,20.28,932.9,Buy 10 get 1,PERFECT MEDICAL AGENCIES
AZITHRAL LIQ 100 15 ML,,,16 ML,,ALEMBIC CHEMICAL WORKS CO LTD,,5,46,,,,,26.9,22,20.33,329.54,Buy 10 get 1,PERFECT MEDICAL AGENCIES
